DOG;TOOTH_NUMBER;MAX_MAND;SIDE;POSITION;DEVELOPM_STAGE;LOWER;UPPER;CENS;SEX;BREED;BREED_SIZE;SKULL_TYPE;BREED_CLADE
194;107;MAX;R;7;2;;;1;F;German Shepherd ;Large;Meso*;M
194;107;MAX;R;7;3;;;1;F;German Shepherd ;Large;Meso*;M
194;307;MAND;L;7;1;;;1;F;German Shepherd ;Large;Meso*;M
194;307;MAND;L;7;2;;;1;F;German Shepherd ;Large;Meso*;M
194;307;MAND;L;7;3;;;1;F;German Shepherd ;Large;Meso*;M
194;407;MAND;R;7;1;;;1;F;German Shepherd ;Large;Meso*;M
194;407;MAND;R;7;2;;;1;F;German Shepherd ;Large;Meso*;M
194;407;MAND;R;7;3;;;1;F;German Shepherd ;Large;Meso*;M
194;208;MAX;L;8;1;;;1;F;German Shepherd ;Large;Meso*;M
194;208;MAX;L;8;2;;;1;F;German Shepherd ;Large;Meso*;M
194;208;MAX;L;8;3;;;1;F;German Shepherd ;Large;Meso*;M
194;108;MAX;R;8;1;;;1;F;German Shepherd ;Large;Meso*;M
194;108;MAX;R;8;2;;;1;F;German Shepherd ;Large;Meso*;M
194;108;MAX;R;8;3;;;1;F;German Shepherd ;Large;Meso*;M
194;308;MAND;L;8;1;;;1;F;German Shepherd ;Large;Meso*;M
194;308;MAND;L;8;2;;;1;F;German Shepherd ;Large;Meso*;M
194;308;MAND;L;8;3;;;1;F;German Shepherd ;Large;Meso*;M
194;408;MAND;R;8;1;;;1;F;German Shepherd ;Large;Meso*;M
194;408;MAND;R;8;2;;;1;F;German Shepherd ;Large;Meso*;M
194;408;MAND;R;8;3;;;1;F;German Shepherd ;Large;Meso*;M
194;209;MAX;L;9;2;;;1;F;German Shepherd ;Large;Meso*;M
194;209;MAX;L;9;3;;;1;F;German Shepherd ;Large;Meso*;M
194;109;MAX;R;9;2;;;1;F;German Shepherd ;Large;Meso*;M
194;109;MAX;R;9;3;;;1;F;German Shepherd ;Large;Meso*;M
194;309;MAND;L;9;2;;;1;F;German Shepherd ;Large;Meso*;M
194;309;MAND;L;9;3;;;1;F;German Shepherd ;Large;Meso*;M
194;409;MAND;R;9;2;;;1;F;German Shepherd ;Large;Meso*;M
194;409;MAND;R;9;3;;;1;F;German Shepherd ;Large;Meso*;M
194;210;MAX;L;10;2;;;1;F;German Shepherd ;Large;Meso*;M
194;210;MAX;L;10;3;;;1;F;German Shepherd ;Large;Meso*;M
194;110;MAX;R;10;2;;;1;F;German Shepherd ;Large;Meso*;M
194;110;MAX;R;10;3;;;1;F;German Shepherd ;Large;Meso*;M
194;310;MAND;L;10;2;;;1;F;German Shepherd ;Large;Meso*;M
194;310;MAND;L;10;3;;;1;F;German Shepherd ;Large;Meso*;M
194;410;MAND;R;10;2;;;1;F;German Shepherd ;Large;Meso*;M
194;410;MAND;R;10;3;;;1;F;German Shepherd ;Large;Meso*;M
194;311;MAND;L;11;2;;;1;F;German Shepherd ;Large;Meso*;M
194;311;MAND;L;11;3;;;1;F;German Shepherd ;Large;Meso*;M
194;411;MAND;R;11;2;;;1;F;German Shepherd ;Large;Meso*;M
194;411;MAND;R;11;3;;;1;F;German Shepherd ;Large;Meso*;M
195;201;MAX;L;1;1;120.0;128.0;3;F;German Shepherd ;Large;Meso*;M
195;201;MAX;L;1;2;120.0;128.0;3;F;German Shepherd ;Large;Meso*;M
195;201;MAX;L;1;3;128.0;136.0;3;F;German Shepherd ;Large;Meso*;M
195;101;MAX;R;1;1;120.0;128.0;3;F;German Shepherd ;Large;Meso*;M
195;101;MAX;R;1;2;120.0;128.0;3;F;German Shepherd ;Large;Meso*;M
195;101;MAX;R;1;3;128.0;136.0;3;F;German Shepherd ;Large;Meso*;M
195;301;MAND;L;1;1;129.0;;4;F;German Shepherd ;Large;Meso*;M
195;301;MAND;L;1;2;129.0;;4;F;German Shepherd ;Large;Meso*;M
195;301;MAND;L;1;3;136.0;;4;F;German Shepherd ;Large;Meso*;M
195;401;MAND;R;1;1;129.0;;4;F;German Shepherd ;Large;Meso*;M
195;401;MAND;R;1;2;129.0;;4;F;German Shepherd ;Large;Meso*;M
195;401;MAND;R;1;3;136.0;;4;F;German Shepherd ;Large;Meso*;M
195;202;MAX;L;2;1;129.0;;4;F;German Shepherd ;Large;Meso*;M
195;202;MAX;L;2;2;129.0;;4;F;German Shepherd ;Large;Meso*;M
195;202;MAX;L;2;3;136.0;;4;F;German Shepherd ;Large;Meso*;M
195;102;MAX;R;2;1;129.0;;4;F;German Shepherd ;Large;Meso*;M
195;102;MAX;R;2;2;129.0;;4;F;German Shepherd ;Large;Meso*;M
195;102;MAX;R;2;3;136.0;;4;F;German Shepherd ;Large;Meso*;M
195;302;MAND;L;2;1;129.0;;4;F;German Shepherd ;Large;Meso*;M
195;302;MAND;L;2;2;129.0;;4;F;German Shepherd ;Large;Meso*;M
195;302;MAND;L;2;3;136.0;;4;F;German Shepherd ;Large;Meso*;M
195;402;MAND;R;2;1;;;1;F;German Shepherd ;Large;Meso*;M
195;402;MAND;R;2;2;;;1;F;German Shepherd ;Large;Meso*;M
195;402;MAND;R;2;3;;;1;F;German Shepherd ;Large;Meso*;M
195;203;MAX;L;3;1;129.0;;4;F;German Shepherd ;Large;Meso*;M
195;203;MAX;L;3;2;129.0;;4;F;German Shepherd ;Large;Meso*;M
195;203;MAX;L;3;3;136.0;;4;F;German Shepherd ;Large;Meso*;M
195;103;MAX;R;3;1;129.0;;4;F;German Shepherd ;Large;Meso*;M
195;103;MAX;R;3;2;129.0;;4;F;German Shepherd ;Large;Meso*;M
195;103;MAX;R;3;3;136.0;;4;F;German Shepherd ;Large;Meso*;M
195;303;MAND;L;3;1;129.0;;4;F;German Shepherd ;Large;Meso*;M
195;303;MAND;L;3;2;129.0;;4;F;German Shepherd ;Large;Meso*;M
195;303;MAND;L;3;3;136.0;;4;F;German Shepherd ;Large;Meso*;M
195;403;MAND;R;3;1;129.0;;4;F;German Shepherd ;Large;Meso*;M
195;403;MAND;R;3;2;129.0;;4;F;German Shepherd ;Large;Meso*;M
195;403;MAND;R;3;3;136.0;;4;F;German Shepherd ;Large;Meso*;M
195;204;MAX;L;4;1;;;1;F;German Shepherd ;Large;Meso*;M
195;204;MAX;L;4;2;;;1;F;German Shepherd ;Large;Meso*;M
195;204;MAX;L;4;3;;;1;F;German Shepherd ;Large;Meso*;M
195;104;MAX;R;4;1;;;1;F;German Shepherd ;Large;Meso*;M
195;104;MAX;R;4;2;;;1;F;German Shepherd ;Large;Meso*;M
195;104;MAX;R;4;3;;;1;F;German Shepherd ;Large;Meso*;M
195;304;MAND;L;4;1;;;1;F;German Shepherd ;Large;Meso*;M
195;304;MAND;L;4;2;;;1;F;German Shepherd ;Large;Meso*;M
195;304;MAND;L;4;3;;;1;F;German Shepherd ;Large;Meso*;M
195;404;MAND;R;4;1;;;1;F;German Shepherd ;Large;Meso*;M
195;404;MAND;R;4;2;;;1;F;German Shepherd ;Large;Meso*;M
195;404;MAND;R;4;3;;;1;F;German Shepherd ;Large;Meso*;M
195;205;MAX;L;5;2;;121.0;2;F;German Shepherd ;Large;Meso*;M
195;205;MAX;L;5;3;;128.0;2;F;German Shepherd ;Large;Meso*;M
195;105;MAX;R;5;2;;121.0;2;F;German Shepherd ;Large;Meso*;M
195;105;MAX;R;5;3;;128.0;2;F;German Shepherd ;Large;Meso*;M
195;305;MAND;L;5;2;;121.0;2;F;German Shepherd ;Large;Meso*;M
195;305;MAND;L;5;3;;128.0;2;F;German Shepherd ;Large;Meso*;M
195;405;MAND;R;5;2;129.0;;4;F;German Shepherd ;Large;Meso*;M
195;405;MAND;R;5;3;136.0;;4;F;German Shepherd ;Large;Meso*;M
195;206;MAX;L;6;1;;;1;F;German Shepherd ;Large;Meso*;M
195;206;MAX;L;6;2;;;1;F;German Shepherd ;Large;Meso*;M
195;206;MAX;L;6;3;;;1;F;German Shepherd ;Large;Meso*;M
195;106;MAX;R;6;1;;;1;F;German Shepherd ;Large;Meso*;M
195;106;MAX;R;6;2;;;1;F;German Shepherd ;Large;Meso*;M
195;106;MAX;R;6;3;;;1;F;German Shepherd ;Large;Meso*;M
195;306;MAND;L;6;1;;;1;F;German Shepherd ;Large;Meso*;M
195;306;MAND;L;6;2;;;1;F;German Shepherd ;Large;Meso*;M
195;306;MAND;L;6;3;;;1;F;German Shepherd ;Large;Meso*;M
195;406;MAND;R;6;1;;;1;F;German Shepherd ;Large;Meso*;M
195;406;MAND;R;6;2;;;1;F;German Shepherd ;Large;Meso*;M
195;406;MAND;R;6;3;;;1;F;German Shepherd ;Large;Meso*;M
195;207;MAX;L;7;1;;;1;F;German Shepherd ;Large;Meso*;M
195;207;MAX;L;7;2;;;1;F;German Shepherd ;Large;Meso*;M
195;207;MAX;L;7;3;;;1;F;German Shepherd ;Large;Meso*;M
195;107;MAX;R;7;1;;;1;F;German Shepherd ;Large;Meso*;M
195;107;MAX;R;7;2;;;1;F;German Shepherd ;Large;Meso*;M
195;107;MAX;R;7;3;;;1;F;German Shepherd ;Large;Meso*;M
195;307;MAND;L;7;1;;;1;F;German Shepherd ;Large;Meso*;M
195;307;MAND;L;7;2;;;1;F;German Shepherd ;Large;Meso*;M
195;307;MAND;L;7;3;;;1;F;German Shepherd ;Large;Meso*;M
195;407;MAND;R;7;1;;;1;F;German Shepherd ;Large;Meso*;M
195;407;MAND;R;7;2;;;1;F;German Shepherd ;Large;Meso*;M
195;407;MAND;R;7;3;;;1;F;German Shepherd ;Large;Meso*;M
195;208;MAX;L;8;1;;;1;F;German Shepherd ;Large;Meso*;M
195;208;MAX;L;8;2;129.0;;4;F;German Shepherd ;Large;Meso*;M
195;208;MAX;L;8;3;136.0;;4;F;German Shepherd ;Large;Meso*;M
195;108;MAX;R;8;1;;;1;F;German Shepherd ;Large;Meso*;M
195;108;MAX;R;8;2;129.0;;4;F;German Shepherd ;Large;Meso*;M
195;108;MAX;R;8;3;136.0;;4;F;German Shepherd ;Large;Meso*;M
195;308;MAND;L;8;1;;;1;F;German Shepherd ;Large;Meso*;M
195;308;MAND;L;8;2;129.0;;4;F;German Shepherd ;Large;Meso*;M
195;308;MAND;L;8;3;139.0;;4;F;German Shepherd ;Large;Meso*;M
195;408;MAND;R;8;1;;;1;F;German Shepherd ;Large;Meso*;M
195;408;MAND;R;8;2;129.0;;4;F;German Shepherd ;Large;Meso*;M
195;408;MAND;R;8;3;139.0;;4;F;German Shepherd ;Large;Meso*;M
195;209;MAX;L;9;2;129.0;;4;F;German Shepherd ;Large;Meso*;M
195;209;MAX;L;9;3;136.0;;4;F;German Shepherd ;Large;Meso*;M
195;109;MAX;R;9;2;129.0;;4;F;German Shepherd ;Large;Meso*;M
195;109;MAX;R;9;3;136.0;;4;F;German Shepherd ;Large;Meso*;M
195;309;MAND;L;9;2;;;1;F;German Shepherd ;Large;Meso*;M
195;309;MAND;L;9;3;;;1;F;German Shepherd ;Large;Meso*;M
195;409;MAND;R;9;2;;;1;F;German Shepherd ;Large;Meso*;M
195;409;MAND;R;9;3;;;1;F;German Shepherd ;Large;Meso*;M
195;210;MAX;L;10;2;;;1;F;German Shepherd ;Large;Meso*;M
195;210;MAX;L;10;3;;;1;F;German Shepherd ;Large;Meso*;M
195;110;MAX;R;10;2;;;1;F;German Shepherd ;Large;Meso*;M
195;110;MAX;R;10;3;;;1;F;German Shepherd ;Large;Meso*;M
195;310;MAND;L;10;2;;;1;F;German Shepherd ;Large;Meso*;M
195;310;MAND;L;10;3;;;1;F;German Shepherd ;Large;Meso*;M
195;410;MAND;R;10;2;;;1;F;German Shepherd ;Large;Meso*;M
195;410;MAND;R;10;3;;;1;F;German Shepherd ;Large;Meso*;M
195;311;MAND;L;11;2;;;1;F;German Shepherd ;Large;Meso*;M
195;311;MAND;L;11;3;;;1;F;German Shepherd ;Large;Meso*;M
195;411;MAND;R;11;2;;;1;F;German Shepherd ;Large;Meso*;M
195;411;MAND;R;11;3;;;1;F;German Shepherd ;Large;Meso*;M
196;201;MAX;L;1;1;;;1;M;German Shepherd ;Large;Meso*;M
196;201;MAX;L;1;2;;;1;M;German Shepherd ;Large;Meso*;M
196;201;MAX;L;1;3;;;1;M;German Shepherd ;Large;Meso*;M
196;101;MAX;R;1;1;;;1;M;German Shepherd ;Large;Meso*;M
196;101;MAX;R;1;2;;;1;M;German Shepherd ;Large;Meso*;M
196;101;MAX;R;1;3;;;1;M;German Shepherd ;Large;Meso*;M
196;301;MAND;L;1;1;;;1;M;German Shepherd ;Large;Meso*;M
196;301;MAND;L;1;2;;;1;M;German Shepherd ;Large;Meso*;M
196;301;MAND;L;1;3;;;1;M;German Shepherd ;Large;Meso*;M
196;401;MAND;R;1;1;;;1;M;German Shepherd ;Large;Meso*;M
196;401;MAND;R;1;2;;;1;M;German Shepherd ;Large;Meso*;M
196;401;MAND;R;1;3;;;1;M;German Shepherd ;Large;Meso*;M
196;202;MAX;L;2;1;;;1;M;German Shepherd ;Large;Meso*;M
196;202;MAX;L;2;2;;;1;M;German Shepherd ;Large;Meso*;M
196;202;MAX;L;2;3;;;1;M;German Shepherd ;Large;Meso*;M
196;102;MAX;R;2;1;;;1;M;German Shepherd ;Large;Meso*;M
196;102;MAX;R;2;2;;;1;M;German Shepherd ;Large;Meso*;M
196;102;MAX;R;2;3;;;1;M;German Shepherd ;Large;Meso*;M
196;302;MAND;L;2;1;;;1;M;German Shepherd ;Large;Meso*;M
196;302;MAND;L;2;2;;;1;M;German Shepherd ;Large;Meso*;M
196;302;MAND;L;2;3;;;1;M;German Shepherd ;Large;Meso*;M
196;402;MAND;R;2;1;;;1;M;German Shepherd ;Large;Meso*;M
196;402;MAND;R;2;2;;;1;M;German Shepherd ;Large;Meso*;M
196;402;MAND;R;2;3;;;1;M;German Shepherd ;Large;Meso*;M
196;203;MAX;L;3;1;;;1;M;German Shepherd ;Large;Meso*;M
196;203;MAX;L;3;2;;;1;M;German Shepherd ;Large;Meso*;M
196;203;MAX;L;3;3;;;1;M;German Shepherd ;Large;Meso*;M
196;103;MAX;R;3;1;;;1;M;German Shepherd ;Large;Meso*;M
196;103;MAX;R;3;2;;;1;M;German Shepherd ;Large;Meso*;M
196;103;MAX;R;3;3;;;1;M;German Shepherd ;Large;Meso*;M
196;303;MAND;L;3;1;;;1;M;German Shepherd ;Large;Meso*;M
196;303;MAND;L;3;2;;;1;M;German Shepherd ;Large;Meso*;M
196;303;MAND;L;3;3;;;1;M;German Shepherd ;Large;Meso*;M
196;403;MAND;R;3;1;;;1;M;German Shepherd ;Large;Meso*;M
196;403;MAND;R;3;2;;;1;M;German Shepherd ;Large;Meso*;M
196;403;MAND;R;3;3;;;1;M;German Shepherd ;Large;Meso*;M
196;204;MAX;L;4;1;164.0;;4;M;German Shepherd ;Large;Meso*;M
196;204;MAX;L;4;2;164.0;;4;M;German Shepherd ;Large;Meso*;M
196;204;MAX;L;4;3;178.0;;4;M;German Shepherd ;Large;Meso*;M
196;104;MAX;R;4;1;164.0;;4;M;German Shepherd ;Large;Meso*;M
196;104;MAX;R;4;2;164.0;;4;M;German Shepherd ;Large;Meso*;M
196;104;MAX;R;4;3;178.0;;4;M;German Shepherd ;Large;Meso*;M
196;304;MAND;L;4;1;161.0;163.0;3;M;German Shepherd ;Large;Meso*;M
196;304;MAND;L;4;2;163.0;163.0;0;M;German Shepherd ;Large;Meso*;M
196;304;MAND;L;4;3;177.0;177.0;0;M;German Shepherd ;Large;Meso*;M
196;404;MAND;R;4;1;161.0;163.0;3;M;German Shepherd ;Large;Meso*;M
196;404;MAND;R;4;2;163.0;163.0;0;M;German Shepherd ;Large;Meso*;M
196;404;MAND;R;4;3;177.0;177.0;0;M;German Shepherd ;Large;Meso*;M
196;205;MAX;L;5;2;;155.0;2;M;German Shepherd ;Large;Meso*;M
196;205;MAX;L;5;3;;162.0;2;M;German Shepherd ;Large;Meso*;M
196;105;MAX;R;5;2;;155.0;2;M;German Shepherd ;Large;Meso*;M
196;105;MAX;R;5;3;;162.0;2;M;German Shepherd ;Large;Meso*;M
196;305;MAND;L;5;2;;155.0;2;M;German Shepherd ;Large;Meso*;M
196;305;MAND;L;5;3;;162.0;2;M;German Shepherd ;Large;Meso*;M
196;405;MAND;R;5;2;;155.0;2;M;German Shepherd ;Large;Meso*;M
196;405;MAND;R;5;3;;162.0;2;M;German Shepherd ;Large;Meso*;M
196;206;MAX;L;6;1;156.0;158.0;3;M;German Shepherd ;Large;Meso*;M
196;206;MAX;L;6;2;158.0;158.0;0;M;German Shepherd ;Large;Meso*;M
196;206;MAX;L;6;3;165.0;165.0;0;M;German Shepherd ;Large;Meso*;M
196;106;MAX;R;6;1;156.0;158.0;3;M;German Shepherd ;Large;Meso*;M
196;106;MAX;R;6;2;158.0;158.0;0;M;German Shepherd ;Large;Meso*;M
196;106;MAX;R;6;3;165.0;165.0;0;M;German Shepherd ;Large;Meso*;M
196;306;MAND;L;6;1;156.0;158.0;3;M;German Shepherd ;Large;Meso*;M
196;306;MAND;L;6;2;158.0;158.0;0;M;German Shepherd ;Large;Meso*;M
196;306;MAND;L;6;3;165.0;165.0;0;M;German Shepherd ;Large;Meso*;M
196;406;MAND;R;6;1;156.0;158.0;3;M;German Shepherd ;Large;Meso*;M
196;406;MAND;R;6;2;158.0;158.0;0;M;German Shepherd ;Large;Meso*;M
196;406;MAND;R;6;3;165.0;165.0;0;M;German Shepherd ;Large;Meso*;M
196;207;MAX;L;7;1;163.0;163.0;0;M;German Shepherd ;Large;Meso*;M
196;207;MAX;L;7;2;164.0;165.0;3;M;German Shepherd ;Large;Meso*;M
196;207;MAX;L;7;3;174.0;175.0;3;M;German Shepherd ;Large;Meso*;M
196;107;MAX;R;7;1;163.0;163.0;0;M;German Shepherd ;Large;Meso*;M
196;107;MAX;R;7;2;164.0;165.0;3;M;German Shepherd ;Large;Meso*;M
196;107;MAX;R;7;3;174.0;175.0;3;M;German Shepherd ;Large;Meso*;M
196;307;MAND;L;7;1;163.0;163.0;0;M;German Shepherd ;Large;Meso*;M
196;307;MAND;L;7;2;164.0;165.0;3;M;German Shepherd ;Large;Meso*;M
196;307;MAND;L;7;3;171.0;172.0;3;M;German Shepherd ;Large;Meso*;M
196;407;MAND;R;7;1;163.0;163.0;0;M;German Shepherd ;Large;Meso*;M
196;407;MAND;R;7;2;164.0;165.0;3;M;German Shepherd ;Large;Meso*;M
196;407;MAND;R;7;3;171.0;172.0;3;M;German Shepherd ;Large;Meso*;M
196;208;MAX;L;8;1;;153.0;2;M;German Shepherd ;Large;Meso*;M
196;208;MAX;L;8;2;;153.0;2;M;German Shepherd ;Large;Meso*;M
196;208;MAX;L;8;3;;163.0;2;M;German Shepherd ;Large;Meso*;M
196;108;MAX;R;8;1;;153.0;2;M;German Shepherd ;Large;Meso*;M
196;108;MAX;R;8;2;;153.0;2;M;German Shepherd ;Large;Meso*;M
196;108;MAX;R;8;3;;163.0;2;M;German Shepherd ;Large;Meso*;M
196;308;MAND;L;8;1;164.0;;4;M;German Shepherd ;Large;Meso*;M
196;308;MAND;L;8;2;164.0;;4;M;German Shepherd ;Large;Meso*;M
196;308;MAND;L;8;3;171.0;;4;M;German Shepherd ;Large;Meso*;M
196;408;MAND;R;8;1;164.0;;4;M;German Shepherd ;Large;Meso*;M
196;408;MAND;R;8;2;164.0;;4;M;German Shepherd ;Large;Meso*;M
196;408;MAND;R;8;3;171.0;;4;M;German Shepherd ;Large;Meso*;M
196;209;MAX;L;9;2;;155.0;2;M;German Shepherd ;Large;Meso*;M
196;209;MAX;L;9;3;;162.0;2;M;German Shepherd ;Large;Meso*;M
196;109;MAX;R;9;2;;155.0;2;M;German Shepherd ;Large;Meso*;M
196;109;MAX;R;9;3;;162.0;2;M;German Shepherd ;Large;Meso*;M
196;309;MAND;L;9;2;153.0;153.0;0;M;German Shepherd ;Large;Meso*;M
196;309;MAND;L;9;3;163.0;163.0;0;M;German Shepherd ;Large;Meso*;M
196;409;MAND;R;9;2;153.0;153.0;0;M;German Shepherd ;Large;Meso*;M
196;409;MAND;R;9;3;163.0;163.0;0;M;German Shepherd ;Large;Meso*;M
196;210;MAX;L;10;2;163.0;163.0;0;M;German Shepherd ;Large;Meso*;M
196;210;MAX;L;10;3;170.0;170.0;0;M;German Shepherd ;Large;Meso*;M
196;110;MAX;R;10;2;158.0;158.0;0;M;German Shepherd ;Large;Meso*;M
196;110;MAX;R;10;3;165.0;165.0;0;M;German Shepherd ;Large;Meso*;M
196;310;MAND;L;10;2;158.0;158.0;0;M;German Shepherd ;Large;Meso*;M
196;310;MAND;L;10;3;165.0;165.0;0;M;German Shepherd ;Large;Meso*;M
196;410;MAND;R;10;2;158.0;158.0;0;M;German Shepherd ;Large;Meso*;M
196;410;MAND;R;10;3;165.0;165.0;0;M;German Shepherd ;Large;Meso*;M
196;311;MAND;L;11;2;174.0;;4;M;German Shepherd ;Large;Meso*;M
196;311;MAND;L;11;3;181.0;;4;M;German Shepherd ;Large;Meso*;M
196;411;MAND;R;11;2;174.0;;4;M;German Shepherd ;Large;Meso*;M
196;411;MAND;R;11;3;181.0;;4;M;German Shepherd ;Large;Meso*;M
197;201;MAX;L;1;1;;;1;F;German Shepherd ;Large;Meso*;M
197;201;MAX;L;1;2;;;1;F;German Shepherd ;Large;Meso*;M
197;201;MAX;L;1;3;;;1;F;German Shepherd ;Large;Meso*;M
197;101;MAX;R;1;1;;;1;F;German Shepherd ;Large;Meso*;M
197;101;MAX;R;1;2;;;1;F;German Shepherd ;Large;Meso*;M
197;101;MAX;R;1;3;;;1;F;German Shepherd ;Large;Meso*;M
197;301;MAND;L;1;1;;;1;F;German Shepherd ;Large;Meso*;M
197;301;MAND;L;1;2;;;1;F;German Shepherd ;Large;Meso*;M
197;301;MAND;L;1;3;;;1;F;German Shepherd ;Large;Meso*;M
197;401;MAND;R;1;1;;;1;F;German Shepherd ;Large;Meso*;M
197;401;MAND;R;1;2;;;1;F;German Shepherd ;Large;Meso*;M
197;401;MAND;R;1;3;;;1;F;German Shepherd ;Large;Meso*;M
197;202;MAX;L;2;1;;;1;F;German Shepherd ;Large;Meso*;M
197;202;MAX;L;2;2;;;1;F;German Shepherd ;Large;Meso*;M
197;202;MAX;L;2;3;;;1;F;German Shepherd ;Large;Meso*;M
197;102;MAX;R;2;1;;;1;F;German Shepherd ;Large;Meso*;M
197;102;MAX;R;2;2;;;1;F;German Shepherd ;Large;Meso*;M
197;102;MAX;R;2;3;;;1;F;German Shepherd ;Large;Meso*;M
197;302;MAND;L;2;1;;;1;F;German Shepherd ;Large;Meso*;M
197;302;MAND;L;2;2;;;1;F;German Shepherd ;Large;Meso*;M
197;302;MAND;L;2;3;;;1;F;German Shepherd ;Large;Meso*;M
197;402;MAND;R;2;1;;;1;F;German Shepherd ;Large;Meso*;M
197;402;MAND;R;2;2;;;1;F;German Shepherd ;Large;Meso*;M
197;402;MAND;R;2;3;;;1;F;German Shepherd ;Large;Meso*;M
197;203;MAX;L;3;1;;;1;F;German Shepherd ;Large;Meso*;M
197;203;MAX;L;3;2;;;1;F;German Shepherd ;Large;Meso*;M
197;203;MAX;L;3;3;;;1;F;German Shepherd ;Large;Meso*;M
197;103;MAX;R;3;1;;;1;F;German Shepherd ;Large;Meso*;M
197;103;MAX;R;3;2;;;1;F;German Shepherd ;Large;Meso*;M
197;103;MAX;R;3;3;;;1;F;German Shepherd ;Large;Meso*;M
197;303;MAND;L;3;1;;;1;F;German Shepherd ;Large;Meso*;M
197;303;MAND;L;3;2;;;1;F;German Shepherd ;Large;Meso*;M
197;303;MAND;L;3;3;;;1;F;German Shepherd ;Large;Meso*;M
197;403;MAND;R;3;1;;;1;F;German Shepherd ;Large;Meso*;M
197;403;MAND;R;3;2;;;1;F;German Shepherd ;Large;Meso*;M
197;403;MAND;R;3;3;;;1;F;German Shepherd ;Large;Meso*;M
197;204;MAX;L;4;1;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;204;MAX;L;4;2;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;204;MAX;L;4;3;167.0;;4;F;German Shepherd ;Large;Meso*;M
197;104;MAX;R;4;1;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;104;MAX;R;4;2;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;104;MAX;R;4;3;167.0;;4;F;German Shepherd ;Large;Meso*;M
197;304;MAND;L;4;1;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;304;MAND;L;4;2;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;304;MAND;L;4;3;167.0;;4;F;German Shepherd ;Large;Meso*;M
197;404;MAND;R;4;1;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;404;MAND;R;4;2;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;404;MAND;R;4;3;167.0;;4;F;German Shepherd ;Large;Meso*;M
197;205;MAX;L;5;2;;144.0;2;F;German Shepherd ;Large;Meso*;M
197;205;MAX;L;5;3;;151.0;2;F;German Shepherd ;Large;Meso*;M
197;105;MAX;R;5;2;;144.0;2;F;German Shepherd ;Large;Meso*;M
197;105;MAX;R;5;3;;151.0;2;F;German Shepherd ;Large;Meso*;M
197;305;MAND;L;5;2;152.0;152.0;0;F;German Shepherd ;Large;Meso*;M
197;305;MAND;L;5;3;159.0;159.0;0;F;German Shepherd ;Large;Meso*;M
197;405;MAND;R;5;2;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;405;MAND;R;5;3;160.0;;4;F;German Shepherd ;Large;Meso*;M
197;206;MAX;L;6;1;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;206;MAX;L;6;2;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;206;MAX;L;6;3;160.0;;4;F;German Shepherd ;Large;Meso*;M
197;106;MAX;R;6;1;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;106;MAX;R;6;2;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;106;MAX;R;6;3;160.0;;4;F;German Shepherd ;Large;Meso*;M
197;306;MAND;L;6;1;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;306;MAND;L;6;2;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;306;MAND;L;6;3;160.0;;4;F;German Shepherd ;Large;Meso*;M
197;406;MAND;R;6;1;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;406;MAND;R;6;2;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;406;MAND;R;6;3;160.0;;4;F;German Shepherd ;Large;Meso*;M
197;207;MAX;L;7;1;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;207;MAX;L;7;2;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;207;MAX;L;7;3;163.0;;4;F;German Shepherd ;Large;Meso*;M
197;107;MAX;R;7;1;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;107;MAX;R;7;2;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;107;MAX;R;7;3;163.0;;4;F;German Shepherd ;Large;Meso*;M
197;307;MAND;L;7;1;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;307;MAND;L;7;2;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;307;MAND;L;7;3;160.0;;4;F;German Shepherd ;Large;Meso*;M
197;407;MAND;R;7;1;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;407;MAND;R;7;2;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;407;MAND;R;7;3;160.0;;4;F;German Shepherd ;Large;Meso*;M
197;208;MAX;L;8;1;143.0;145.0;3;F;German Shepherd ;Large;Meso*;M
197;208;MAX;L;8;2;145.0;145.0;0;F;German Shepherd ;Large;Meso*;M
197;208;MAX;L;8;3;155.0;155.0;0;F;German Shepherd ;Large;Meso*;M
